header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Abstederdijk 21,3582 BA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42683854-abstederdijk-21/?navigateSource=resultlist,20220131_161254,"€ 535,000 kosten koper","€ 6,080    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1915,Gable roof covered with roof tiles,Bouwkundige keuring,Living area88 m²External storage space12 m²,88 m²,12 m²,87 m²,313 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Skylight,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",87 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"23 m² (5,12 meter deep and 4,47 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Completely insulated,Paid parking and resident's parking permits,no
