header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cronjéstraat 12 A,4818 BK Breda        ,https://www.funda.nl/en/koop/breda/appartement-42503755-cronjestraat-12-a/?navigateSource=resultlist,20220129_202238,"€ 275,000 kosten koper","€ 3,819    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 165.70 per month,Apartment with shared street entrance (apartment),Resale property,1956,Living area72 m²Exterior space attached to the building9 m²External storage space10 m²,72 m²,9 m²,10 m²,241 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch HR (gas-fired combination boiler from 2010, in ownership)",Full ownership,Full ownership,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 165.70 per month),Yes,Yes,Yes,no
