header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Hart van de Waalsprong Donk en Elft (Bouwnr. 36),6663 RA Lent        ,https://www.funda.nl/en/koop/lent/appartement-42456397-hart-van-de-waalsprong-donk-en-elft-bouwnr-36/?navigateSource=resultlist,20220129_035622,"€ 598,500 vrij op naam","€ 4,369    The asking price per m² (€ 598,500) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Apartment with shared street entrance,New property,2021,Living area137 m²,137 m²,359 m³,4 rooms,1 story,A        What does this mean?,no
