header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Kanaalweg-West 76,7691 CB Bergentheim        ,https://www.funda.nl/en/koop/bergentheim/huis-42674284-kanaalweg-west-76/?navigateSource=resultlist,20220127_224431,"€ 219,500 kosten koper","€ 2,071    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 219,500) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 18, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1906-1930,Flat roof covered with asphalt roofing,Living area106 m²External storage space93 m²,106 m²,93 m²,705 m²,367 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,TV via cable,D        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,AWB (gas-fired combination boiler from 2019),705 m²,Full ownership,"On navigable waterway, alongside water and unobstructed surrounding view",Back garden,539 m² (77 meter deep and 7 meter broad),Located at the southwest accessible via the rear,Detached brick storage,"Parking place, basement and detached brick garage",1 car,Electricity,Parking on private property,no
