header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jachthoorn 89,2907 SE Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/appartement-42669269-jachthoorn-89/?navigateSource=resultlist,20220129_195809,"€ 240,000 kosten koper","€ 3,529    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 127.80 per month,Maisonnette (apartment),Resale property,1979,Gable roof covered with roof tiles,Living area68 m²Exterior space attached to the building10 m²External storage space5 m²,68 m²,10 m²,5 m²,230 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,1st floor,"Skylight, mechanical ventilation, passive ventilation system, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing and insulated walls",District heating,District heating,Full ownership,Alongside a quiet road and in residential district,Roof terrace present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 127.80 per month),Yes,Yes,Yes,no
