header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of parking facilities,error
Mathys de Layenslaan 15,5622 BM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-41945420-mathys-de-layenslaan-15/?navigateSource=resultlist,20220201_010547,"€ 325,000 kosten koper","€ 3,611    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1998,Gable roof,Living area90 m²Other space inside the building28 m²External storage space10 m²,90 m²,28 m²,10 m²,131 m²,366 m³,5 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Optical fibre, rolldown shutters, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR Ketel (gas-fired combination boiler from 2015, in ownership)",131 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"52 m² (8,5 meter deep and 6,1 meter broad)",Detached wooden storage,Electricity,Public parking,no
