header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Nancy Zeelenbergsingel 14,3066 GA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42568932-nancy-zeelenbergsingel-14/?navigateSource=resultlist,20220126_163743,"€ 747,500 vrij op naam","€ 3,997    The asking price per m² (€ 747,500) is calculated by dividing the asking price of the home by the living area (187 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),New property,2023,Flat roof,Woningborg garantiecertificaat,Living area187 m²Exterior space attached to the building29 m²,187 m²,29 m²,536 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Toilet,1 story,1st floor,"Balanced ventilation system, outdoor awning, elevator, mechanical ventilation, sliding door, TV via cable and solar panels",Not available,Energy efficient window and completely insulated,"Complete floor heating, heat recovery unit and heat pump",Central facility,"Alongside park, alongside water, in residential district and unobstructed surrounding view",Sun terrace,Balcony present,Built-in,Parking on private property and parking garage,no
