header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zilverdistel 3,7772 NW Hardenberg        ,https://www.funda.nl/en/koop/hardenberg/huis-42548267-zilverdistel-3/?navigateSource=resultlist,20220129_184846,"€ 350,000 kosten koper","€ 2,273    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1995,Gable roof covered with roof tiles,Living area154 m²Other space inside the building16 m²Exterior space attached to the building18 m²External storage space3 m²,154 m²,16 m²,18 m²,3 m²,296 m²,604 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, optical fibre and flue",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",296 m²,Full ownership,In residential district,Back garden and front garden,"126 m² (13 meter deep and 9,7 meter broad)",Located at the west accessible via the rear,Attached brick garage and carport,1 car,Electricity,Parking on private property,no
