header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Achterweg 4,3319 AA Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-87783672-achterweg-4/?navigateSource=resultlist,20220129_162703,"€ 859,000 kosten koper","€ 6,049    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 859,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1953,Listed building (national monument),Gable roof covered with roof tiles,Living area142 m²Other space inside the building7 m²Exterior space attached to the building7 m²External storage space25 m²,142 m²,7 m²,7 m²,25 m²,585 m²,432 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,TV via cable,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2010, in ownership)",585 m²,Full ownership,"On the edge of a forest, alongside water, sheltered location and unobstructed surrounding view",Surrounded by garden,Detached wooden garage,1 car,Electricity,Public parking,no
