header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Curaçaostraat 123,9715 SC Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42679877-curacaostraat-123/?navigateSource=resultlist,20220128_045349,"€ 335,000 kosten koper","€ 3,131    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 79.94 per month,Maisonnette (apartment),Resale property,2014,Flat roof covered with asphalt roofing,Living area107 m²External storage space6 m²,107 m²,6 m²,364 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,1st floor,Mechanical ventilation and passive ventilation system,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,Back garden,"40 m² (7,2 meter deep and 5,6 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,"Paid parking, parking on gated property and resident's parking permits",Yes,Yes,Yes (€ 79.94 per month),Yes,Yes,Yes,no
