header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Putterstraat 7,1021 CX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42583787-putterstraat-7/?navigateSource=resultlist,20220130_225925,"€ 385,000 kosten koper","€ 7,549    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 70.91 per month,Ground-floor apartment (apartment),Resale property,1919,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area51 m²External storage space5 m²,51 m²,5 m²,145 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,Passive ventilation system and TV via cable,A            0.92What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-07-2056,Alongside a quiet road and in residential district,Back garden,"40 m² (7,55 meter deep and 5,33 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 70.91 per month),Yes,Yes,Yes,no
