header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Banstraat 54 3,1071 KB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88982933-banstraat-54-3/?navigateSource=resultlist,20220130_192737,"€ 1,275,000 kosten koper","€ 8,333    The asking price per m² (€ 1,275,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 175.00 per month,Upstairs apartment (apartment),Resale property,1925,Flat roof covered with asphalt roofing,Living area153 m²Exterior space attached to the building17 m²,153 m²,17 m²,501 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, hipbath and toilet",2 stories,3rd floor,F            2.70What does this mean?,Roof insulation and partly double glazed,CH boiler and fireplace,CH boiler,"Gas-fired, in ownership",Long-term lease (end date of long-term lease:  31-12-2045),€ 2.000 per year,"Alongside a quiet road, sheltered location and in residential district",Roof terrace present,Paid parking and public parking,Yes,Yes,Yes (€ 175.00 per month),No,No,Yes,no
