header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Zuiderzeestraatweg West 110,8085 AJ Doornspijk        ,https://www.funda.nl/en/koop/doornspijk/huis-88905612-zuiderzeestraatweg-west-110/?navigateSource=resultlist,20220129_011336,"€ 475,000 kosten koper","€ 4,657    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1939,Gable roof covered with asphalt roofing and roof tiles,Living area102 m²Other space inside the building26 m²External storage space99 m²,102 m²,26 m²,99 m²,665 m²,405 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a attic,"Optical fibre, passive ventilation system, rolldown shutters, flue and TV via cable",E        What does this mean?,"Roof insulation, double glazing, mostly double glazed and energy efficient window",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2010, in ownership)",665 m²,Full ownership,In center,"Back garden, front garden and side garden",294 m² (21 meter deep and 14 meter broad),Detached brick storage,"Loft, electricity, heating and running water",Detached brick garage,1 car,Loft,Parking on private property and public parking,no
