header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Zandoever 21,3433 DA Nieuwegein        ,https://www.funda.nl/en/koop/nieuwegein/huis-42684122-zandoever-21/?navigateSource=resultlist,20220128_064640,"€ 795,000 kosten koper","€ 4,789    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2008,Gable roof covered with roof tiles,Living area166 m²Other space inside the building18 m²External storage space10 m²,166 m²,18 m²,10 m²,300 m²,649 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Alarm installation,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Intergas Kombi Kompact HR (gas-fired combination boiler from 2008, in ownership)",300 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Electricity,Attached brick garage,1 car,"Electrical door, electricity, heating and running water",Completely insulated,Parking on private property,no
