header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerbrandypark 26,3437 JW Nieuwegein        ,https://www.funda.nl/en/koop/nieuwegein/appartement-42532042-gerbrandypark-26/?navigateSource=resultlist,20220129_082422,"€ 649,500 kosten koper","€ 4,673    The asking price per m² (€ 649,500) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 394 per month,8 weeks,Available,Available in consultation,€ 393.61 per month,Penthouse (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area139 m²Exterior space attached to the building53 m²External storage space17 m²,139 m²,53 m²,17 m²,437 m³,3 rooms (2 bedrooms),1 bathroom,"Sauna, bath, shower and toilet",1 story,"Elevator, mechanical ventilation, sauna and swimming pool",A        What does this mean?,District heating,District heating,Full ownership,"Alongside park, alongside water and in residential district",Garage,1 car,Public parking and parking garage,Yes,Yes,Yes (€ 393.61 per month),Yes,Yes,Yes,no
