header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Augustinusstraat 27,6161 AJ Geleen        ,https://www.funda.nl/en/koop/geleen/huis-88997047-augustinusstraat-27/?navigateSource=resultlist,20220128_030004,"€ 275,000 kosten koper","€ 1,910    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1950,Gable roof covered with roof tiles,Living area144 m²Other space inside the building35 m²Exterior space attached to the building16 m²,144 m²,35 m²,16 m²,287 m²,581 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,"Passive ventilation system, rolldown shutters and TV via cable",D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"HR Ketel (gas-fired combination boiler from 2016, in ownership)",287 m²,Full ownership,Alongside busy road and in residential district,"Back garden, front garden and side garden","99 m² (27,03 meter deep and 3,67 meter broad)",Located at the southwest,Attached brick garage,1 car,"Electricity, heating and running water",Parking on private property,no
