header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Platte Akker 203,4847 KP Teteringen        ,https://www.funda.nl/en/koop/teteringen/appartement-42523219-platte-akker-203/?navigateSource=resultlist,20220130_125350,"€ 400,000 kosten koper","€ 4,124    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 172.00 per month,Apartment with shared street entrance,Resale property,2004,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building16 m²External storage space5 m²,97 m²,16 m²,5 m²,290 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,4 stories,1st floor,"Outdoor awning, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR Combiketel (gas-fired combination boiler from 2004, in ownership)",Full ownership,"On the edge of a forest, alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Electricity,Parking place,Public parking,Yes,Yes,Yes (€ 172.00 per month),Yes,Yes,Yes,no
