header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Kardinaal van Rossumstraat 81,5104 HL Dongen        ,https://www.funda.nl/en/koop/dongen/huis-88968969-kardinaal-van-rossumstraat-81/?navigateSource=resultlist,20220129_063906,"€ 595,000 kosten koper","€ 1,745    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (341 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,Before 1906,Double occupancy possible,Living area341 m²Other space inside the building18 m²Exterior space attached to the building3 m²,341 m²,18 m²,3 m²,440 m²,"1,445 m³",6 rooms (4 bedrooms),2 stories,"Alarm installation, outdoor awning, optical fibre, rolldown shutters and solar panels",D        What does this mean?,"Roof insulation, partly double glazed, energy efficient window, insulated walls and floor insulation","CH boiler, electric heating, possibility for fireplace and partial floor heating",CH boiler and solar collectors,"Gas-fired, in ownership",440 m²,Full ownership,Alongside busy road and in residential district,Back garden and front garden,"50 m² (9 meter deep and 5,5 meter broad)",Located at the east,Public parking,no
