header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Gildebongerd 69 a,7038 DB Zeddam        ,https://www.funda.nl/en/koop/zeddam/huis-42534233-gildebongerd-69-a/?navigateSource=resultlist,20220129_025928,"€ 400,000 kosten koper","€ 3,390    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Available,Available in consultation,"Bungalow, detached residential property",Resale property,1987,Gable roof covered with roof tiles,Living area118 m²Other space inside the building8 m²Exterior space attached to the building32 m²,118 m²,8 m²,32 m²,398 m²,459 m³,5 rooms (3 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",2 stories,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Solar boiler and solar collectors,398 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Surrounded by garden,Attached brick storage,Carport and parking place,Public parking,no
