header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Pauwenkamp 108,3607 GH Maarssen        ,https://www.funda.nl/en/koop/maarssen/huis-42672413-pauwenkamp-108/?navigateSource=resultlist,20220129_101811,"€ 375,000 kosten koper","€ 2,863    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 16, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1978,Gable roof covered with roof tiles,Living area131 m²Other space inside the building11 m²,131 m²,11 m²,172 m²,502 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, flue, sliding door and TV via cable",D        What does this mean?,Partly double glazed and insulated walls,CH boiler and fireplace,CH boiler and electrical boiler,"Bosch HR Combi (gas-fired combination boiler from 2011, to rent)",172 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"52 m² (9 meter deep and 5,8 meter broad)",Located at the southeast accessible via the rear,Attached brick storage,Parking on private property and public parking,no
