header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Albert Cuyplaan 6,7482 JA Haaksbergen        ,https://www.funda.nl/en/koop/haaksbergen/huis-42467361-albert-cuyplaan-6/?navigateSource=resultlist,20220129_050030,"€ 590,000 kosten koper","€ 4,014    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 590,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Single-family home, detached residential property (official/company house or apartment)",Resale property,1982,Gable roof covered with roof tiles,Living area147 m²Other space inside the building14 m²Exterior space attached to the building9 m²External storage space104 m²,147 m²,14 m²,9 m²,104 m²,"1,260 m²",531 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, rolldown shutters and flue",C        What does this mean?,CH boiler,CH boiler,HR combi (gas-fired combination boiler),1.260 m²,Full ownership,Business park and unobstructed surrounding view,"Back garden, front garden, side garden and sun terrace",144 m² (24 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached brick storage,Electricity and running water,Parking on gated property and parking on private property,no
