header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
A11 (Bouwnr. 13),2986 GK Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-42567327-a11-bouwnr-13/?navigateSource=resultlist,20220128_232121,"€ 389,500 vrij op naam","€ 3,782    The asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under option,Available in consultation,Galleried apartment,New property,2022,Living area103 m²,103 m²,260 m³,4 rooms (3 bedrooms),1 story,1st floor,A        What does this mean?,no
