header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Kruisweg 23,6361 TG Nuth        ,https://www.funda.nl/en/koop/nuth/bouwgrond-42685012-kruisweg-23/?navigateSource=resultlist,20220129_183405,"€ 125,000 vrij op naam","January 18, 2022",Available,Available in consultation,Building plot,552 m²,552 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",no
