header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
C. van Eesterenlaan 336,1019 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42441617-c-van-eesterenlaan-336/?navigateSource=resultlist,20220130_222314,"€ 550,000 kosten koper","€ 5,851    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 216.00 per month,Upstairs apartment (apartment),Resale property,1997,Flat roof covered with asphalt roofing,Living area94 m²Exterior space attached to the building7 m²External storage space6 m²,94 m²,7 m²,6 m²,296 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Optical fibre and TV via cable,B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  30-04-2046),Paid until 30-04-2046,Municipal long-term lease (end date of long-term lease:  30-04-2046),Paid until 30-04-2046,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking and parking place,Yes,Yes,Yes (€ 216.00 per month),Yes,Yes,Yes,no
