header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
P. Hans Frankfurthersingel 228,1060 TP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42421594-p-hans-frankfurthersingel-228/?navigateSource=resultlist,20220130_192125,"€ 675,000 kosten koper","€ 3,689    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (183 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2003,Gable roof covered with roof tiles,Living area183 m²Other space inside the building34 m²Exterior space attached to the building20 m²,183 m²,34 m²,20 m²,127 m²,709 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Shower,4 stories,Outdoor awning and mechanical ventilation,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",127 m²,Municipal ownership encumbered with long-term leaset,Paid until 31-01-2049,Back garden,"60 m² (10,75 meter deep and 5,59 meter broad)",Located at the northwest accessible via the rear,Balcony present,Built-in,1 car,"Electricity, heating and running water",Public parking,no
