header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wildenborch 12,1082 KD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42549558-wildenborch-12/?navigateSource=resultlist,20220131_000254,"€ 740,000 kosten koper","€ 5,481    The asking price per m² (€ 740,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 448 per month,7 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1971,Flat roof covered with asphalt roofing,Living area135 m²Exterior space attached to the building24 m²External storage space7 m²,135 m²,24 m²,7 m²,430 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,3rd floor,Elevator,D        What does this mean?,Roof insulation and double glazing,Communal central heating,Central facility,Municipal long-term lease (end date of long-term lease:  31-08-2044),€ 382 per year,Alongside a quiet road and in residential district,Roof terrace present and balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
