header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Hart van de Waalsprong Donk en Elft (Bouwnr. 43),6663 RA Lent        ,https://www.funda.nl/en/koop/lent/appartement-42456256-hart-van-de-waalsprong-donk-en-elft-bouwnr-43/?navigateSource=resultlist,20220129_062025,"€ 525,500 vrij op naam","€ 4,866    The asking price per m² (€ 525,500) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Penthouse,New property,2021,Living area108 m²,108 m²,282 m³,3 rooms,1 story,A        What does this mean?,no
