header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Gysbert Japiksstrjitte 61,9145 RV Ternaard        ,https://www.funda.nl/en/koop/ternaard/huis-88903744-gysbert-japiksstrjitte-61/?navigateSource=resultlist,20220128_031505,"€ 139,000 kosten koper","€ 1,616    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 139,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1960,Gable roof covered with roof tiles,Living area86 m²Other space inside the building22 m²,86 m²,22 m²,190 m²,376 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,Outdoor awning and TV via cable,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",190 m²,Full ownership,Alongside a quiet road,Back garden and front garden,"75 m² (12,5 meter deep and 6 meter broad)",Located at the north,Attached brick storage,Public parking,no
