header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Kortenaerlaan 22,1215 NH Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42654206-kortenaerlaan-22/?navigateSource=resultlist,20220127_225949,"€ 675,000 kosten koper","€ 5,273    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1957,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building3 m²External storage space8 m²,128 m²,3 m²,8 m²,163 m²,417 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories,B        What does this mean?,"Roof insulation, double glazing, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha Tzerra Ace 28C Gaswand combiketel (gas-fired combination boiler from 2021, in ownership)",163 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"76 m² (11,7 meter deep and 6,5 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached brick storage,Public parking,no
