header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Amsterdamsestraatweg 493,3553 ED Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42671487-amsterdamsestraatweg-493/?navigateSource=resultlist,20220128_144028,"€ 575,000 kosten koper","€ 4,323    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1926,Gable roof covered with roof tiles,Living area133 m²External storage space10 m²,133 m²,10 m²,108 m²,434 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",108 m²,Full ownership,Alongside busy road and in residential district,Back garden,"50 m² (9,27 meter deep and 5,34 meter broad)",Located at the northeast,Detached brick storage,Public parking,no
