header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Europalaan 77,5152 NH Drunen        ,https://www.funda.nl/en/koop/drunen/huis-42538035-europalaan-77/?navigateSource=resultlist,20220129_041933,"€ 325,000 kosten koper","€ 2,851    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1983,Gable roof covered with roof tiles,Living area114 m²External storage space13 m²,114 m²,13 m²,131 m²,394 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Vivent (gas-fired from 2007, in ownership)",131 m²,Full ownership,In residential district,Back garden and front garden,"40 m² (8 meter deep and 4,9 meter broad)",Located at the south,Attached brick storage,Public parking,no
