header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Ruisvoornvijver 17,2492 MN Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88025713-ruisvoornvijver-17/?navigateSource=resultlist,20220131_205623,"€ 489,000 kosten koper","€ 3,282    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2000,With carpets and curtains,Shed roof covered with roof tiles,Energie Prestatie Advies,Living area149 m²External storage space10 m²,149 m²,10 m²,163 m²,530 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler and heat recovery unit,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2014, in ownership)",163 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"74 m² (12,64 meter deep and 5,87 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
