header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Shed / storage,Type of parking facilities,error
Hindersteinstraat 63,3077 DA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42663538-hindersteinstraat-63/?navigateSource=resultlist,20220126_163940,"€ 247,500 kosten koper","€ 2,690    The asking price per m² (€ 247,500) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available immediately,"Single-family home, row house",Resale property,1985,Living area92 m²,92 m²,108 m²,276 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories,A        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,108 m²,In residential district,Back garden,35 m² (7 meter deep and 5 meter broad),Detached brick storage,Public parking,no
