header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
J.J. Viottastraat 36,1071 JS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42504173-jj-viottastraat-36/?navigateSource=resultlist,20220130_234146,"€ 3,250,000 kosten koper","€ 8,929    The asking price per m² (€ 3,250,000) is calculated by dividing the asking price of the home by the living area (364 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1919,Double occupancy possible,Flat roof covered with asphalt roofing,Living area364 m²Other space inside the building51 m²Exterior space attached to the building20 m²,364 m²,51 m²,20 m²,255 m²,"1,670 m³",10 rooms (4 bedrooms),2 bathrooms and 3 separate toilets,2 showers and 2 toilets,3 stories and a basement,"Alarm installation, mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"HR ( combination boiler, in ownership)",255 m²,Municipal long-term lease (end date of long-term lease:  31-07-2041),Paid until 31-07-2041,Alongside a quiet road and in residential district,Back garden,"95 m² (9,27 meter deep and 10,2 meter broad)",Located at the northwest,Balcony present,Public parking and resident's parking permits,no
