header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paets van Troostwijkstraat 57,2522 DL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88997961-paets-van-troostwijkstraat-57/?navigateSource=resultlist,20220131_195442,"€ 240,000 kosten koper","€ 3,636    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 50.00 per month,Apartment with shared street entrance (apartment with open entrance to street),Resale property,1924,Partly furnished with carpets and curtains,Living area66 m²Exterior space attached to the building3 m²,66 m²,3 m²,189 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,Full ownership,Alongside park and in residential district,Balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
