header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
W.H. van Leeuwenlaan 96,2613 ZG Delft        ,https://www.funda.nl/en/koop/delft/appartement-42510976-wh-van-leeuwenlaan-96/?navigateSource=resultlist,20220127_221531,"€ 400,000 kosten koper","€ 4,494    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available immediately,€ 110.00 per month,Ground-floor apartment (apartment),Resale property,1957,Flat roof,Living area89 m²Other space inside the building1 m²Exterior space attached to the building7 m²External storage space10 m²,89 m²,1 m²,7 m²,10 m²,280 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Ground floor,C        What does this mean?,Double glazing,CH boiler,"Gas-fired combination boiler from 2011, in ownership",Full ownership,In residential district,Back garden,"121 m² (12,7 meter deep and 9,5 meter broad)",Located at the northeast accessible via the rear,Balcony present,Built-in,Public parking,No,Yes,No,Yes,Yes,No,no
