header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voorburgstraat 134 B,3037 PR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88036827-voorburgstraat-134-b/?navigateSource=resultlist,20220129_010512,"€ 485,000 kosten koper","€ 4,217    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 146.10 per month,Double ground-floor apartment (apartment),Resale property,1924,Protected townscape or village view (permit needed for alterations),Living area115 m²External storage space3 m²,115 m²,3 m²,376 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,1st floor,B        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,2013,Full ownership,In residential district,Back garden,"40 m² (7,82 meter deep and 5,14 meter broad)",Located at the east,Outside plastic storage cabinet,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 146.10 per month),Yes,Yes,Yes,no
