header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,error
Gemetstraat 10,6077 GV Sint Odiliënberg        ,https://www.funda.nl/en/koop/sint-odilienberg/huis-88040592-gemetstraat-10/?navigateSource=resultlist,20220128_032246,"€ 245,000 kosten koper","€ 2,227    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1973,Living area110 m²Other space inside the building25 m²Exterior space attached to the building19 m²External storage space17 m²,110 m²,25 m²,19 m²,17 m²,193 m²,365 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Passive ventilation system, rolldown shutters, TV via cable and solar panels",C        What does this mean?,Mostly double glazed and insulated walls,CH boiler,CH boiler,"Vaillant VHR25 ketel (gas-fired combination boiler from 2021, in ownership)",193 m²,Full ownership,no
