header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Celsiusstraat 192 F15,2041 TR Zandvoort        ,https://www.funda.nl/en/koop/zandvoort/appartement-88866775-celsiusstraat-192-f15/?navigateSource=resultlist,20220127_212949,"€ 447,500 kosten koper","€ 4,303    The asking price per m² (€ 447,500) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 115 per month,5 months,Sold under reservation,Available on 2/1/2022,Galleried apartment (apartment),Resale property,2001-2010,Flat roof covered with asphalt roofing,Living area104 m²Exterior space attached to the building10 m²External storage space7 m²,104 m²,10 m²,7 m²,302 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,2nd floor,"Elevator, mechanical ventilation, passive ventilation system, sliding door and TV via cable",B        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",In residential district,Roof terrace present and balcony present,Storage box,"Public parking, parking garage and resident's parking permits",Yes,Yes,No,Yes,Yes,Yes,no
