header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leyweg 1300 D,2545 HK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88907975-leyweg-1300-d/?navigateSource=resultlist,20220131_192444,"€ 279,500 kosten koper","€ 2,973    The asking price per m² (€ 279,500) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 115.00 per month,Mezzanine (corridor apartment),Resale property,2004,Flat roof,Energie Prestatie Advies,Living area94 m²Exterior space attached to the building7 m²External storage space5 m²,94 m²,7 m²,5 m²,322 m³,2 rooms (1 bedroom),1 separate toilet,1 story,7th floor,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Agpo (gas-fired combination boiler from 2004, in ownership)",Full ownership,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 115.00 per month),Yes,Yes,Yes,no
