header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Patroclosstraat 10 H,1076 NG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42543056-patroclosstraat-10-h/?navigateSource=resultlist,20220130_221429,"€ 1,100,000 kosten koper","€ 9,649    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 100 per month,7 weeks,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area114 m²Exterior space attached to the building6 m²External storage space5 m²,114 m²,6 m²,5 m²,360 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Ground floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired from 2014, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2054),"€ 868,31 per year with option to purchase",Back garden,"53 m² (9 meter deep and 5,9 meter broad)",Located at the west,Balcony present,Detached brick storage,Paid parking and resident's parking permits,Yes,No,Yes,Yes,No,Yes,no
