header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fuchsiastraat 116,2565 PV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42656317-fuchsiastraat-116/?navigateSource=resultlist,20220128_141538,"€ 550,000 kosten koper","€ 3,929    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1926,Flat roof covered with asphalt roofing,Living area140 m²Exterior space attached to the building32 m²,140 m²,32 m²,478 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,2nd floor,Solar panels,E        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease,Alongside a quiet road and in residential district,Sun terrace,"23 m² (3,06 meter deep and 7,61 meter broad)",Located at the southeast,Roof terrace present and balcony present,Resident's parking permits,Yes,No,No,No,No,No,no
