header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,error
Pastoor Gillisstraat 28,5121 CE Rijen        ,https://www.funda.nl/en/koop/rijen/huis-42685405-pastoor-gillisstraat-28/?navigateSource=resultlist,20220129_043825,"€ 349,000 kosten koper","€ 2,223    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 18, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property (official/company house or apartment)",Resale property,1918,Mansard roof covered with roof tiles,Living area157 m²Other space inside the building100 m²External storage space142 m²,157 m²,100 m²,142 m²,560 m²,"1,024 m³",4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Optical fibre and TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",560 m²,Full ownership,Alongside a quiet road,Back garden,"0,01 meter deep and 0,01 meter broad",Located at the northeast accessible via the rear,no
