header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Pieter Heijestraat 139 4,1054 MG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42567037-jan-pieter-heijestraat-139-4/?navigateSource=resultlist,20220130_222910,"€ 430,000 kosten koper","€ 9,348    The asking price per m² (€ 430,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1899,Gable roof covered with roof tiles,Algemene woning keur,Living area46 m²Exterior space attached to the building7 m²,46 m²,7 m²,150 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Skylight, mechanical ventilation and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas 28/24 (gas-fired combination boiler from 2021, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-10-2055,"Alongside busy road, in center, in residential district and unobstructed surrounding view",Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
