header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Yersekestraat 53,3086 SC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42651609-yersekestraat-53/?navigateSource=resultlist,20220126_004728,"€ 380,000 kosten koper","€ 3,519    The asking price per m² (€ 380,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2016,Shed roof covered with roof tiles,Living area108 m²External storage space7 m²,108 m²,7 m²,160 m²,380 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,District heating,Central facility,160 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and side garden,66 m² (11 meter deep and 6 meter broad),Located at the west accessible via the rear,Detached wooden storage,Parking on private property,no
