header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buiten Kadijken 46,1018 ZS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655520-buiten-kadijken-46/?navigateSource=resultlist,20220130_201234,"€ 600,000 kosten koper","€ 6,452    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 132.23 per month,Maisonnette (apartment),Resale property,1993,Flat roof,Living area93 m²Exterior space attached to the building4 m²External storage space4 m²,93 m²,4 m²,4 m²,293 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 toilets,2 stories,3rd floor,B        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2042),Paid until 30-09-2042,"Alongside a quiet road, in center and unobstructed surrounding view",French balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 132.23 per month),Yes,Yes,Yes,no
