header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lomanstraat 58 3,1075 RD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88037633-lomanstraat-58-3/?navigateSource=resultlist,20220130_230938,"€ 1,575,000 kosten koper","€ 10,862    The asking price per m² (€ 1,575,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1913,With carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area145 m²Exterior space attached to the building43 m²,145 m²,43 m²,521 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,3rd floor,"Outdoor awning, mechanical ventilation and passive ventilation system",F        What does this mean?,Partly double glazed and energy efficient window,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Full ownership,Alongside a quiet road and in residential district,"Roof terrace present, balcony present and french balcony present",Public parking and resident's parking permits,No,Yes,No,No,No,No,no
