header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Binderserf 1,6846 AG Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-42541000-binderserf-1/?navigateSource=resultlist,20220129_011311,"€ 400,000 kosten koper","€ 3,306    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2004,Gable roof covered with roof tiles,Living area121 m²External storage space11 m²,121 m²,11 m²,149 m²,402 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, mechanical ventilation and passive ventilation system",A        What does this mean?,Completely insulated,District heating,Central facility,149 m²,Full ownership,Back garden and front garden,"63 m² (10,5 meter deep and 6 meter broad)",Located at the northeast,Detached wooden storage,Public parking,no
