header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sweelinckstraat 27,6444 AZ Brunssum        ,https://www.funda.nl/en/koop/brunssum/appartement-42415033-sweelinckstraat-27/?navigateSource=resultlist,20220129_095447,"€ 175,000 kosten koper","€ 2,500    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 189,000 kosten koper",5 months,Sold under reservation,Available in consultation,€ 167.79 per month,Apartment with shared street entrance (apartment),Resale property,1980,Living area70 m²Exterior space attached to the building10 m²External storage space5 m²,70 m²,10 m²,5 m²,198 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2017, to rent",Full ownership,Built-in,Basement,1 car,Parking on gated property,Yes,Yes,Yes (€ 167.79 per month),Yes,Yes,Yes,no
