header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,error
Bernhardstraat 9,5258 LJ Berlicum        ,https://www.funda.nl/en/koop/berlicum/huis-42672594-bernhardstraat-9/?navigateSource=resultlist,20220129_182008,"€ 325,000 kosten koper","€ 2,902    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1959,Gable roof covered with roof tiles,Living area112 m²Other space inside the building7 m²External storage space32 m²,112 m²,7 m²,32 m²,285 m²,377 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,TV via cable,F        What does this mean?,Partly double glazed,CH boiler,Gas water heater,"Radson (gas-fired from 1994, in ownership)",285 m²,Full ownership,Alongside a quiet road and in center,Back garden and front garden,"133 m² (14,75 meter deep and 9 meter broad)",Located at the east accessible via the rear,Attached brick storage,Detached brick garage,1 car,Loft and electricity,no
