header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Mauritsweg 45 G,3012 JV Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87740526-mauritsweg-45-g/?navigateSource=resultlist,20220126_165056,"€ 345,000 kosten koper","€ 6,635    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Upstairs apartment (apartment),52 m² residential surface area,2 rooms (1 bedroom),150 m³,A        What does this mean?,Resale property,1876,no
