header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Aardbeistraat 18,2564 TN Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42676369-aardbeistraat-18/?navigateSource=resultlist,20220131_222834,"€ 650,000 kosten koper","€ 4,452    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1930,Gable roof covered with roof tiles,Living area146 m²Exterior space attached to the building3 m²External storage space6 m²,146 m²,3 m²,6 m²,140 m²,517 m³,6 rooms (6 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Outdoor awning, passive ventilation system and flue",C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2017, in ownership)",140 m²,Municipal long-term lease,"€ 475,2 per year with option to purchase",Alongside a quiet road and in residential district,Back garden,"78 m² (15,1 meter deep and 5,16 meter broad)",Located at the southwest,Attached brick storage,"Paid parking, public parking and resident's parking permits",no
