header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Margarethastraat,4515 GE IJzendijke        ,https://www.funda.nl/en/koop/ijzendijke/bouwgrond-49833564-margarethastraat/?navigateSource=resultlist,20220129_060239,"€ 350,000 kosten koper","€ 275,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,"6,525 m²",6.525 m²,Full ownership,"Alongside a quiet road, freestanding location and unobstructed surrounding view",no
