header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizersgracht 87 E,1015 CG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42651970-keizersgracht-87-e/?navigateSource=resultlist,20220130_221337,"€ 750,000 kosten koper","€ 10,000    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 204.55 per month,Upstairs apartment (apartment),Resale property,1870,Protected townscape or village view (permit needed for alterations) and monumental building,Living area75 m²External storage space4 m²,75 m²,4 m²,225 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Mechanical ventilation and TV via cable,G        What does this mean?,CH boiler and fireplace,CH boiler,"HR (gas-fired combination boiler, in ownership)",Full ownership,Full ownership,"Alongside water, in center and in residential district",Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 204.55 per month),Yes,Yes,Yes,no
