header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sausalitolaan 170,1031 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42527258-sausalitolaan-170/?navigateSource=resultlist,20220129_033317,"€ 1,795,000 vrij op naam","€ 9,066    The asking price per m² (€ 1,795,000) is calculated by dividing the asking price of the home by the living area (198 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 268 per month,2 months,Available,Available in consultation,Penthouse (apartment),Resale property,2022,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,SWK garantiecertificaat,Living area198 m²Exterior space attached to the building73 m²External storage space5 m²,198 m²,73 m²,5 m²,597 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,7th floor,"Balanced ventilation system, optical fibre, elevator, mechanical ventilation and TV via cable",Not available,Energy efficient window and completely insulated,Complete floor heating and heat recovery unit,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 15-08-2069,In residential district,Roof terrace present,Storage box,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
