header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Besselaar 18,5294 NG Gemonde        ,https://www.funda.nl/en/koop/gemonde/huis-49336605-besselaar-18/?navigateSource=resultlist,20220130_124833,"€ 2,000,000 kosten koper","€ 6,192    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,000,000) is calculated by dividing the asking price of the home by the living area (323 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 1,500,000 kosten koper",6+ months,Sold under reservation,Available in consultation,"Country house, detached residential property (official/company house or apartment)",Resale property,1977,Gable roof covered with cane,Living area323 m²External storage space248 m²,323 m²,248 m²,"26,000 m²","1,060 m³",7 rooms (5 bedrooms),2 bathrooms,"Bath, 2 showers and 2 toilets",3 stories,"Alarm installation, mechanical ventilation and flue",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, gas heater and partial floor heating",CH boiler,"Gas-fired combination boiler, in ownership",26.000 m² (part of parcel),Full ownership,"Alongside a quiet road, In wooded surroundings, rural and unobstructed surrounding view",Surrounded by garden and sun terrace,Detached brick storage,Electricity and running water,Attached brick garage,2 cars,"Electrical door, loft, electricity and running water",Completely insulated,Public parking,no
