header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Delta 4,8266 LJ Kampen        ,https://www.funda.nl/en/koop/kampen/huis-42540414-delta-4/?navigateSource=resultlist,20220129_083612,"€ 389,500 kosten koper","€ 2,650    The asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2017,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area147 m²External storage space12 m²,147 m²,12 m²,182 m²,487 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, rolldown shutters, sliding door and TV via cable",A        What does this mean?,"Roof insulation, triple glazed, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated","CH boiler, gas heater and complete floor heating",CH boiler,"HR-Intergas (gas-fired combination boiler from 2017, in ownership)",182 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,102 m² (17 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
