header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint-Jobskade 512,3024 EN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42679570-sint-jobskade-512/?navigateSource=resultlist,20220126_175711,"€ 525,000 kosten koper","€ 3,977    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Apartment with shared street entrance (corridor apartment),Resale property,2006,Flat roof covered with asphalt roofing,Living area132 m²Exterior space attached to the building91 m²External storage space3 m²,132 m²,91 m²,3 m²,412 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,District heating,District heating,Full ownership,Full ownership,Full ownership,Sheltered location and in residential district,Sun terrace,"91 m² (4,05 meter deep and 22,37 meter broad)",Located at the east accessible via the rear,Storage box,Parking place,"Paid parking, public parking and parking garage",Yes,Yes,Yes,Yes,Yes,Yes,no
