header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Zoekant 18,5632 PS Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42533474-zoekant-18/?navigateSource=resultlist,20220130_164402,"€ 495,000 kosten koper","€ 4,091    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1988,Flat roof covered with asphalt roofing,Living area121 m²Exterior space attached to the building1 m²External storage space23 m²,121 m²,1 m²,23 m²,473 m²,377 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",473 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,150 m² (15 meter deep and 10 meter broad),Located at the west accessible via the rear,Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
