header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeeburgerdijk 335,1095 AD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42660920-zeeburgerdijk-335/?navigateSource=resultlist,20220130_182010,"€ 600,000 kosten koper","€ 5,263    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 258.00 per month,Apartment with shared street entrance (apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area114 m²External storage space6 m²,114 m²,6 m²,345 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,"Balanced ventilation system, elevator, mechanical ventilation and sliding door",A            0.92What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2005, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 01-12-2051,In residential district,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 258.00 per month),Yes,Yes,Yes,no
