header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Zwaluw 48,3752 NZ Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-42686106-zwaluw-48/?navigateSource=resultlist,20220130_154926,"€ 425,000 kosten koper","€ 4,250    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1983,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area100 m²External storage space46 m²,100 m²,46 m²,271 m²,349 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a loft,"Alarm installation, outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system, flue and TV via cable",B        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler,CH boiler,"Intergas Kombi Kompakt HRE 3630 (gas-fired combination boiler from 2011, in ownership)",271 m²,Full ownership,Alongside water and in residential district,"Back garden, front garden and side garden","103 m² (12,46 meter deep and 8,29 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Detached brick garage,2 cars,Electrical door and electricity,Public parking,no
