header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bernard Shawsingel 250,1102 VE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41819377-bernard-shawsingel-250/?navigateSource=resultlist,20220130_215337,"€ 250,000 kosten koper","€ 4,167    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 260,000 kosten koper",6+ months,Available,Available in consultation,€ 70.00 per month,Upstairs apartment (apartment),Resale property,1986,Living area60 m²Exterior space attached to the building4 m²,60 m²,4 m²,188 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,TV via cable,C            1.36What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 30-04-2036,Alongside a quiet road and in residential district,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 70.00 per month),Yes,Yes,Yes,no
