header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bovenbuurtweg 17 B,6717 XA Ede        ,https://www.funda.nl/en/koop/ede/appartement-42678819-bovenbuurtweg-17-b/?navigateSource=resultlist,20220128_025140,"€ 200,000 kosten koper","€ 4,255    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 89 per month,2 weeks,Under offer,Available in consultation,Galleried apartment (apartment),Resale property,1988,Partly furnished with carpets and curtains,Gable roof covered with asphalt roofing,Energie Prestatie Advies,Living area47 m²External storage space4 m²,47 m²,4 m²,159 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,Passive ventilation system and TV via cable,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,French balcony present,Storage box,No insulation,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
