header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Javastraat 113,5215 BK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42695640-javastraat-113/?navigateSource=resultlist,20220201_111320,"€ 490,000 kosten koper","€ 4,050    The asking price per m² (€ 490,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1996,Combination roof covered with asphalt roofing and roof tiles,Living area121 m²Exterior space attached to the building12 m²,121 m²,12 m²,156 m²,420 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Flue and solar panels,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Combination boiler, in ownership",156 m²,Full ownership,In residential district,Back garden,85 m² (17 meter deep and 5 meter broad),Located at the north accessible via the rear,Balcony present,Public parking,no
